lat,longi,address,typeOf,classOf
-23.600493,-46.507678,"POEMA DAS AMERICAS,R,12",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.534172,-46.543663,"DR LUIZ CARLOS, R., 747",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.747177,-46.776754,"ALBERGATE CAPANELLI,R,2200",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.581709,-46.665779,"BRIGADEIRO LUIS ANTONIO, AV., 4667",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.556468,-46.641553,"HUMAITA,R,520",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531575,-46.651898,"VITORINO CARMILO,R,599",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531575,-46.651898,"VITORINO CARMILO,R,599",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531575,-46.651898,"VITORINO CARMILO,R,599",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531575,-46.651898,"VITORINO CARMILO,R,599",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531575,-46.651898,"VITORINO CARMILO,R,599",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.571287,-46.589869,"JUVENTUS,R,562",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.612501,-46.522494,"ORATORIO,DO,AV,6557",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.640745,-46.716228,"BRAGAN�?�A PAULISTA, R., 718",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.541376,-46.454548,"PORTO XAVIER, R. 66",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.599855,-46.642433,"BOTUCATU, R., 979",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.64191,-46.780622,"FREI XISTO TEUBER,R,50",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.64191,-46.780622,"FREI XISTO TEUBER,R,50",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.536022,-46.417378,"CLAUDIO DA COSTA,R,54",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.55433,-46.491506,"OSVALDO VALLE CORDEIRO,AV,245",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.503315,-46.385211,"GENERAL PEREIRA DE BERREDO,R.,275",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.511853,-46.408536,"CRESCENTE,R,97",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.741988,-46.686264,"JOAO PAULO BARRETO,R,131",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.741988,-46.686264,"JOAO PAULO BARRETO,R,131",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.47706,-46.720504,"FEIZ ZARZUR,COM,S/N",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.626011,-46.463245,"JOSE DE ARAUJO VIEIRA,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.671014,-46.779087,"COSTA NOVA DO PRADO,R,92",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.561903,-46.456902,"PONTA DE LUCENA,R,330",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.608385,-46.452307,"SOMOS TODOS IGUAIS,R, 330",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.61216,-46.615556,"DOMINGOS DE ROGATIS,R,187",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.575297,-46.77492,"PAULO MARANHAO,R,444",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.418473,-46.589715,"CLOVIS SALGADO,R,220",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.753251,-46.670598,"HENRY ARTHUR JONES,R,201",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.753251,-46.670598,"HENRY ARTHUR JONES,R,201",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.879324,-46.743255,"BENEDITO SCHUNCK,ESTR,08",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.435291,-46.580104,"ANTONIO PICCAROLO,R, 41",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.59157,-46.515914,"PEDRO DE CASTRO VELHO,R,523",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.492812,-46.700579,"PETRONIO PORTELA,MIN,AV,663",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.492812,-46.700579,"PETRONIO PORTELA,MIN,AV,663",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.461814,-46.690298,"SANTANA DO ARACUAI,R,160",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.57649,-46.455845,"CARMEM CARDOSO BORDINI,R,184",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.515128,-46.397352,"ANTONIO LEME DA GUERRA,R,182",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.583678,-46.51614,"MIGUEL BASTOS SOARES,R,365",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.505151,-46.588562,"SOBRAL JUNIOR,R,452",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.664866,-46.762163,"GUTEMBERG JOSE FERREIRA,R,500",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.659608,-46.636549,"ARMANDO DE ARRUDA PEREIRA,ENG,AV, 4004",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.491745,-46.415317,"MARFIM VEGETAL,R,108",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.491745,-46.415317,"MARFIM VEGETAL,R,108",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.655166,-46.770652,"GASTAO RAUL DE FOURTON BOUSQUET,R,377",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.681896,-46.667627,"SAMUEL ARNOLD,R,596",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.628223,-46.755627,"CANORI,R,190",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.450292,-46.729127,"BARRA DA FORQUILHA,R,38",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.714602,-46.687124,"GONCALO DE P GOMES,AV,285",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.714602,-46.687124,"GONCALO DE P GOMES,AV,285",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.434719,-46.727222,"ARROIO DA PALMA, R., 67",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.520752,-46.411973,"JOSE MARIA ALVES DE DEUS,R,288",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.67865,-46.779105,"JOAO ROBALO,R,,64",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.557468,-46.412487,"MACABU,R,35",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.49705,-46.530048,"JURITI PIRANGA,R,195",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.592156,-46.78327,"ANGELO APARECIDO DOS SANTOS DIAS,R,331",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.525972,-46.479426,"REBELO DA SILVA,R,121",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.499849,-46.408327,"JOSE ALEXANDRE MACHADO,R,541",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.553491,-46.398068,"FELICIANO DE MENDONCA,R,496",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.553491,-46.398068,"FELICIANO DE MENDONCA,R,496",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.676735,-46.754586,"CAPAO REDONDO,R,175",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550329,-46.505411,"EMBIRATAI,R,201",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.571695,-46.503094,"LATINOS,DOS,AV,205",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.571695,-46.503094,"LATINOS,DOS,AV,205",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.673519,-46.756017,"AUDALIO GONCALVES DOS SANTOS,R,158",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.598225,-46.494531,"ENGENHO NOVO,AV,120",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.598225,-46.494531,"ENGENHO NOVO,AV,120",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.586723,-46.49195,"AUGUSTO FERREIRA RAMOS,R,9",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.657315,-46.774783,"CARLOS LACERDA,AV,3093",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.538231,-46.688593,"SARAMENHA,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.538231,-46.688593,"SARAMENHA,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.449865,-46.684441,"IBIRAIARAS,R,21",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502852,-46.631123,"BRAS LEME,AV,2945",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502852,-46.631123,"BRAS LEME,AV,2945",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502852,-46.631123,"BRAS LEME,AV,2945",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502852,-46.631123,"BRAS LEME,AV,2945",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502852,-46.631123,"BRAS LEME,AV,2945",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.587193,-46.684651,"SALVADOR CARDOSO,R,177",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.587193,-46.684651,"SALVADOR CARDOSO,R,177",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.460688,-46.58275,"ANTONIO CESAR NETO,R,387",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.460688,-46.58275,"ANTONIO CESAR NETO,R,387",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.572294,-46.760716,"BERNARDO GUERTZENSTEIM,DR,R,45",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.528532,-46.678803,"TURIASSU,R,1765",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.521684,-46.561784,"FRANCISCO FANGANIELLO,R,127",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.598972,-46.64365,"NAPOLEAO DE BARROS, R., 925",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.627913,-46.704872,"ANTONIO DAS CHAGAS, R., 1328",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.596834,-46.660088,"DOS ACORES, R., 310",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.474762,-46.64134,"VALORBE,R,80",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.519997,-46.463514,"AUGUSTO ANTUNES,R,1631",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.644407,-46.592646,"CARLOS LIVIERO,AV,566",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.691629,-46.775158,"ESTRADA M' BOI MIRIM,5203",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.553241,-46.690743,"PURPURINA,R,280",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.537638,-46.611643,"SAMPSON,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.537638,-46.611643,"SAMPSON,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.537638,-46.611643,"SAMPSON,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.537638,-46.611643,"SAMPSON,R,61",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.696179,-46.662482,"MATSUICHI WADA,R,393",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.472919,-46.684432,"RUI DE MORAIS APOCALIPSE,R,2",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.517253,-46.505721,"JAMES TORRES,AV,600",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.590298,-46.727993,"MANOEL JACINTO, R., 206",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550412,-46.597303,"TAQUARI,R,549",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550412,-46.597303,"TAQUARI,R,549",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550412,-46.597303,"TAQUARI,R,549",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.440514,-46.7943,"ALBERTO CALIX,R,55",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.572403,-46.479676,"VERISSIMO DA SILVA,R,135",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.572403,-46.479676,"VERISSIMO DA SILVA,R,135",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.534958,-46.651656,"S�?�O JO�?�O, AV., 2064",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.654179,-46.73407,"ANTONIO DA MATA JUNIOR,R,943",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.52554,-46.641152,"PENA,TTE,R,8",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.710916,-46.699781,"GUARUV�?�, R., 429",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.565389,-46.743381,"CORIFEU DE AZEVEDO MARQUES, AV., 3596",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.617574,-46.718678,"SILVEIRA SAMPAIO,R,660",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.616256,-46.72687,"MELCHIOR GIOLA,R,300",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.770029,-46.71747,"TEOTONIO VILELA,SEN,AV,8895",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.829632,-46.726602,"MARIO TRAPE,R,100",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.525505,-46.620487,"OLARIAS,DAS,R,503",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.525505,-46.620487,"OLARIAS,DAS,R,503",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.525505,-46.620487,"OLARIAS,DAS,R,503",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.525505,-46.620487,"OLARIAS,DAS,R,503",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.493689,-46.436015,"CUMARU,R, 14",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.609426,-46.705295,"MELGA�?�O, BR,DE,R,339",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.601401,-46.794837,"VATICANO,AV,69",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.601401,-46.794837,"VATICANO,AV,69",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502679,-46.483642,"PAULO BIFANO ALVES,R,764",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.637526,-46.74938,"FRANCISCO SOARES,R,81",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.648697,-46.609987,"FRANCOIS BUNEL,R,194",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531253,-46.720086,"BERGSON,R, 52",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531253,-46.720086,"BERGSON,R, 52",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531253,-46.720086,"BERGSON,R, 52",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.660664,-46.785683,"RODRIGO SANCHES,D,AV,700",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.675312,-46.791828,"ERNESTO SOARES FILHO,R,301",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.679004,-46.748702,"DANIEL KLEIN,R,211",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.627897,-46.639529,"JACOPO BASSANO,R,27",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.488279,-46.737725,"ANASTACIO,DO,AV (ESQ. R WILLIS ROBERTO BANKS) 2421",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.517069,-46.576342,"BENEDITA DORNELLAS CLARO,R,451",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.511436,-46.565487,"ANTONIO MATIAS DE CAMARGO,SD,R,87",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.511436,-46.565487,"ANTONIO MATIAS DE CAMARGO,SD,R,87",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.634069,-46.755233,"MELO COUTINHO,R,260",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.59581,-46.545744,"NOGUEIRA DE NORONHA,DR,R,322",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.59581,-46.545744,"NOGUEIRA DE NORONHA,DR,R,322",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.512525,-46.41321,"JOSE PESSOTA,R,80",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.656634,-46.755453,"MANUEL BORDALO PINHEIRO,R,100",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.565628,-46.408548,"INACIO PINTO LIMA,R,35",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.530138,-46.397431,"TRAVESSA ASUCENA DO BREJO,16B (RUA MARILIA)",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.602665,-46.404329,"LUIS BORDESE,R,63",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.583538,-46.611969,"ENGENHEIRO RANULFO PINHEIRO LIMA, R., 200",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.775572,-46.722349,"SADAMU INOUE,AV,185",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.569479,-46.635025,"CASTRO ALVES, R., 581",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.549916,-46.639666,"BANDEIRA, PRACA DA, 15",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.603574,-46.532173,"JOSE ESPINHARAS,R,S,400",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.626059,-46.45816,"CINIRA POLONIO,R,33",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.626059,-46.45816,"CINIRA POLONIO,R,33",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.4596,-46.581745,"MICHEL OUCHANA,AV,94",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.656814,-46.613876,"ATILIO SELVA,R,10",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.656814,-46.613876,"ATILIO SELVA,R,10",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.590488,-46.608586,"VICENTE DA COSTA,R,289",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.61334,-46.593417,"ESTRADA DAS LAGRIMAS,1403",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.710916,-46.699781,"GUARUV�?�, R., 429",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.669061,-46.755743,"DEOCLECIANO DE OLIVEIRA FILHO,R., 641",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.65505,-46.67129,"SEBASTIAO ANDRADE BONANI, R., 340",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.648006,-46.757485,"NOSSA SENHORA DO BOM CONSELHO, AV., 59",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.676632,-46.651042,"NESTOR SAMPAIO PENTEADO, DR., R., 184",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.568005,-46.716265,"VITAL BRASIL,AV,1490",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.628839,-46.683914,"VICENTE RAO,R,429",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.495471,-46.749595,"FABIO DE ALMEIDA MAGALH+ES,R,494",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.630863,-46.457302,"BANDEIRA DO ARACAMBI,S/N",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
